SK_ID_CURR,카드한도소진율,AMT_RECEIVABLE_PRINCIPAL,SK_DPD,소액연체_비율
401906,0.00147596875,19784.25,0,0.0
401908,0.42501784848484847,1132773.3,0,0.0
401911,0.20198267582417584,383809.14,0,0.0
401916,0.05607783854166667,931081.095,0,0.0
401917,0.5039747807692309,13369337.775,2,0.0
401933,0.0,0.0,0,0.0
401935,0.1468723,1044253.3949999999,0,0.0
401938,0.1104195543859649,1359925.155,2,0.0
401940,0.0,0.0,0,0.0
401943,0.4498044756410256,4852376.64,0,0.0
401950,0.30184587096774196,1803537.72,24450,1.0
401952,0.603496064516129,3562690.59,2,0.0
401966,0.19117110588235295,1422855.945,0,0.0
401989,0.19079392481203006,1659484.08,0,0.0
401991,0.6711833285714286,2050063.29,0,0.0
401993,0.43018582661782667,7597892.655,2,0.0
402002,0.39632476250000004,4114711.035,191,1.0
402003,0.0,0.0,0,0.0
402013,0.0,0.0,0,0.0
402014,0.40986051098901094,3226947.12,0,0.0
402033,0.0,0.0,0,0.0
402036,0.3327521631205674,2009640.78,15139,0.9992733998282581
402041,0.0,0.0,0,0.0
402050,0.0,0.0,0,0.0
402070,0.0,0.0,0,0.0
402078,0.0,0.0,0,0.0
402103,0.9165803776595746,7309363.23,22,0.0
402109,7.631578947368421e-06,130.5,0,0.0
402117,0.4215024431372549,1966052.205,0,0.0
402123,0.09788148484848484,279740.745,0,0.0
402124,0.6273115876190476,7908035.04,0,0.0
402127,0.02308325842696629,177671.115,1,1.0
402142,0.3628268112266112,4230262.575,0,0.0
402150,0.0,0.0,0,0.0
402157,0.010877677192982457,135000.0,0,0.0
402158,0.5394604612914863,6586902.495,0,0.0
402159,0.4373423548387097,2063272.275,0,0.0
402164,0.0,0.0,0,0.0
402165,0.9017279166666667,472003.02,0,0.0
402167,0.9125969166666666,1396075.185,0,0.0
402168,0.5424916857142857,814308.12,0,0.0
402173,0.33967990322580643,5454011.97,1,1.0
402175,0.2723771,2073355.515,7,0.0
402176,0.5280659777777778,3071359.665,2,0.0
402177,0.9001767428571429,1359554.13,0,0.0
402181,0.21742689032258064,1460130.075,0,0.0
402183,0.0,0.0,0,0.0
402185,0.8255285454545455,1190367.99,0,0.0
402190,0.3054682988153595,3799576.125,0,0.0
402192,0.4419858526315789,7273211.355,0,0.0
402197,0.0,0.0,0,0.0
402199,0.5753354975,10157531.22,0,0.0
402205,0.5078178920272436,13352743.26,1,0.0
402212,0.9216003658536586,12919746.87,47,0.0
402215,0.0,0.0,0,0.0
402216,0.6237050823529412,4522720.725,0,0.0
402221,0.29746191944444444,4654869.795,1,0.0
402222,0.9731707918367346,5172729.66,0,0.0
402224,0.9762237214611872,15665938.290000001,9,0.0
402238,0.5668151039426523,3371454.585,7,0.0
402240,0.0,0.0,0,0.0
402241,0.3525490138888889,474686.955,0,0.0
402244,0.0,0.0,0,0.0
402247,0.0,0.0,0,0.0
402252,0.6646945421911423,1025118.36,0,0.0
402256,0.4535049348314607,4327986.375,12,0.0
402257,0.4069221538461539,461379.285,0,0.0
402264,0.005446786666666667,18382.905,0,0.0
402268,0.0,0.0,0,0.0
402270,0.0007425740740740742,0.0,0,0.0
402271,0.0,0.0,0,0.0
402272,0.0988441038961039,307837.62,43943,1.0
402274,0.0,0.0,0,0.0
402279,0.0,0.0,0,0.0
402280,0.3591548888888889,210717.0,0,0.0
402281,0.011633333333333334,0.0,0,0.0
402287,0.09553687272727272,224946.0,0,0.0
402289,0.8549512272727273,678706.245,0,0.0
402290,0.14305948235294116,1086143.85,0,0.0
402291,0.40622146093750006,6739063.965,8,0.0
402292,0.0,0.0,0,0.0
402294,0.14262143258426965,2177420.31,1,0.0
402295,0.3746952483660131,5019136.47,0,0.0
402298,0.5969121866666668,1955512.71,0,0.0
402302,0.28745804166666666,903028.275,0,0.0
402304,0.0,0.0,0,0.0
402307,0.6934088666666667,7687108.125,0,0.0
402311,0.0,0.0,0,0.0
402313,0.4074687684210526,2359757.475,167,0.18562874251497005
402318,0.0,0.0,0,0.0
402319,0.0,0.0,0,0.0
402321,0.0,0.0,0,0.0
402323,1.00789372,13100808.69,5,0.0
402324,0.6337085096153847,5682354.525,0,0.0
402326,0.0,0.0,0,0.0
402327,0.0884052822580645,940621.3200000001,0,0.0
402329,0.8128056734693878,872485.695,0,0.0
402330,0.361101851994852,2838288.78,0,0.0
402331,0.0,0.0,0,0.0
402332,0.3270185793650794,1778943.78,0,0.0
402334,0.2782555918367347,1720752.21,0,0.0
402336,0.0,0.0,0,0.0
402345,0.0,0.0,0,0.0
402347,0.1848248898809524,2668132.395,2,0.5
402351,0.0,0.0,0,0.0
402353,0.98043865,485964.94499999995,0,0.0
402355,0.0,0.0,0,0.0
402356,0.0,0.0,0,0.0
402359,0.08610804120879122,1347230.295,0,0.0
402360,0.0005146458333333334,8194.725,0,0.0
402361,0.8114410625,3603886.4699999997,0,0.0
402362,0.009377118181818184,46331.235,7,1.0
402364,0.0,0.0,0,0.0
402368,0.07425504545454545,19807.965,67,1.0
402371,0.9299485714285715,289845.585,0,0.0
402376,0.3384304411764706,3366150.975,0,0.0
402377,0.0,0.0,0,0.0
402380,0.6288750390625,10415361.825,1,0.0
402384,0.7953829637048193,2436643.89,0,0.0
402385,0.0,0.0,0,0.0
402387,1.045066037037037,1212963.705,0,0.0
402389,0.0,0.0,0,0.0
402391,0.17604903684210527,2871872.73,0,0.0
402393,0.05721596875,802012.365,0,0.0
402394,0.0,0.0,0,0.0
402395,0.27947811250000004,2881730.16,0,0.0
402398,0.0,0.0,0,0.0
402399,0.1383138,226939.86,0,0.0
402405,0.1678652579831933,1292097.24,87,1.0
402406,0.21836063296703298,2109966.75,1,0.0
402407,0.06722086666666667,608498.73,0,0.0
402410,0.07278708148148148,424777.365,0,0.0
402411,0.20699748958333333,3410479.08,33,0.9696969696969697
402412,0.6646576190476191,534429.99,0,0.0
402413,0.874485507751938,9876604.14,0,0.0
402416,0.0,0.0,0,0.0
402417,0.7731488121212121,11267726.805,0,0.0
402423,0.6753584736842105,2834421.84,0,0.0
402426,0.00013118279569892475,0.0,0,0.0
402428,0.31711127906976744,2359203.66,0,0.0
402430,0.0,0.0,0,0.0
402431,0.361665222972973,2307697.92,12,0.0
402450,0.27787373428571427,4306916.88,19,1.0
402452,0.0,0.0,0,0.0
402453,0.7327136222910217,10221696.09,0,0.0
402454,0.9762065555555556,7558002.405,0,0.0
402459,0.014797571428571429,67500.0,0,0.0
402464,0.823663262745098,3840903.945,0,0.0
402465,0.0,0.0,0,0.0
402470,0.44029888888888885,3729040.11,3,0.0
402474,0.41010924712643676,6126372.135,0,0.0
402475,0.0,0.0,0,0.0
402478,0.09191219918699187,998829.81,0,0.0
402484,0.0,0.0,0,0.0
402488,0.0,0.0,0,0.0
402489,0.19537353639846744,2135608.425,2,0.0
402491,0.837537625,2615507.955,0,0.0
402495,0.6333420615384615,1015469.505,0,0.0
402499,0.5676197357142857,4379154.57,0,0.0
402501,0.0,0.0,0,0.0
402502,0.0,0.0,0,0.0
402504,0.0,0.0,0,0.0
402506,0.0,0.0,0,0.0
402510,0.34903300303030305,472314.555,0,0.0
402518,1.0094446148148148,5794837.155,0,0.0
402519,0.0,0.0,0,0.0
402524,0.13194977897574123,1068290.325,0,0.0
402525,0.3985178588477366,2181309.84,0,0.0
402532,0.0,0.0,0,0.0
402533,0.5029847743589744,8506833.165000001,0,0.0
402537,0.0,0.0,0,0.0
402538,0.0,0.0,0,0.0
402545,0.5822985510416666,5155628.76,0,0.0
402547,0.4130436577777778,3868912.395,1,0.0
402548,0.42812693333333335,56017.619999999995,0,0.0
402553,0.0,0.0,0,0.0
402555,0.0,0.0,0,0.0
402558,0.27954658156028367,1701642.87,0,0.0
402560,0.0,0.0,0,0.0
402566,0.41501317777777774,462860.73,0,0.0
402568,0.6334138777777778,4705732.9799999995,0,0.0
402569,0.0,0.0,0,0.0
402571,0.0,0.0,0,0.0
402573,0.692309953125,5726456.775,0,0.0
402574,0.31113960317460315,1725338.61,0,0.0
402577,0.05012459902597403,75028.95,0,0.0
402595,0.0,0.0,0,0.0
402601,0.44904904166666665,2794310.8649999998,0,0.0
402616,0.059621214285714284,421969.14,0,0.0
402620,0.0,0.0,0,0.0
402629,0.231540575,3151389.24,1,1.0
402641,0.0,0.0,0,0.0
402643,0.0,0.0,0,0.0
402649,0.0,0.0,0,0.0
402650,0.0,0.0,0,0.0
402665,0.2218367383512545,1326524.67,0,0.0
402667,0.0,0.0,0,0.0
402673,0.0,0.0,0,0.0
402678,0.05151562184873949,801376.245,0,0.0
402695,0.0,0.0,0,0.0
402718,0.0,0.0,0,0.0
402726,0.0,0.0,0,0.0
402743,0.42633178804347827,6704232.255,2,0.0
402746,0.0,0.0,0,0.0
402752,0.0,0.0,0,0.0
402756,0.0,0.0,0,0.0
402767,0.21341121863799284,1279812.915,864,0.9976851851851852
402782,0.0,0.0,0,0.0
402785,0.0,0.0,0,0.0
402787,0.0,0.0,0,0.0
402804,0.0,0.0,0,0.0
402810,0.0,0.0,0,0.0
402826,0.0,0.0,0,0.0
402842,0.0,0.0,0,0.0
402849,0.22199228673835125,1316889.495,40468,0.9999011564693091
402869,0.6342174357993198,3958873.4699999997,0,0.0
402877,0.18320974342105265,2385921.51,43604,0.9999082652967618
402879,0.8589989365079365,2402004.105,0,0.0
402881,0.0,0.0,0,0.0
402895,0.7301995696969698,1503276.165,13,0.6153846153846154
402898,0.0,0.0,0,0.0
402903,0.0,0.0,0,0.0
402904,0.0,0.0,0,0.0
402909,0.0,0.0,0,0.0
402911,0.0,0.0,0,0.0
402919,0.0,0.0,0,0.0
402920,0.08090054054054054,254810.07,192,1.0
402926,0.0,0.0,0,0.0
402931,0.3627086405063291,6205847.805,65,1.0
402936,0.0,0.0,0,0.0
402950,0.6449247214285714,899453.61,0,0.0
402954,0.48391676825396823,435693.51,0,0.0
402975,0.0,0.0,0,0.0
402988,0.6592181645021645,1020184.38,7,0.0
402989,0.0,0.0,0,0.0
402991,0.6202452142857142,2897388.9899999998,0,0.0
402998,0.0,0.0,0,0.0
403001,0.1840845606060606,730148.4,0,0.0
403006,0.0,0.0,0,0.0
403012,0.0,0.0,0,0.0
403014,0.0,0.0,0,0.0
403023,0.3612375,1739090.61,0,0.0
403032,0.0,0.0,0,0.0
403036,0.1696397111111111,337119.75,0,0.0
403037,0.0,0.0,0,0.0
403038,0.8731104595959597,2175231.42,0,0.0
403042,0.15142041666666667,2513789.775,0,0.0
403045,0.7602695992647058,9185288.76,0,0.0
403047,0.0,0.0,0,0.0
403052,0.6610556172839506,4619558.52,2,0.0
403054,0.25359005714285715,572329.845,0,0.0
403055,0.836092875,532818.9,14,0.5
403058,0.0,0.0,0,0.0
403059,0.267097703125,4397000.76,4,0.0
403060,0.0,0.0,0,0.0
403066,0.0064505560975609754,48445.425,2,0.5
403070,0.0,0.0,0,0.0
403079,0.9923905000000001,510823.71,0,0.0
403084,0.26317808181818186,5055112.35,13,0.0
403090,0.20776590364583333,3422218.5,21255,1.0
403091,0.11582577027027029,1098453.42,0,0.0
403094,0.48905719444444445,609058.89,0,0.0
403095,0.7317981747967479,7331694.84,44,0.0
403098,0.6101966333333334,4900972.365,0,0.0
403103,0.0,0.0,0,0.0
403104,0.0,0.0,0,0.0
403110,0.8482363232323232,7299500.31,7,0.0
403111,0.0,0.0,0,0.0
403114,0.41675449000000003,3561151.5,0,0.0
403116,0.0,0.0,0,0.0
403117,0.0,0.0,0,0.0
403118,0.642996742063492,6798697.335,0,0.0
403130,0.23820829473684213,1455901.3800000001,3,0.0
403131,0.0,0.0,0,0.0
403132,0.7532923407407408,4381853.985,0,0.0
403134,0.0,0.0,0,0.0
403135,0.97791378125,2399100.705,0,0.0
403136,0.5352272751221001,2122477.65,0,0.0
403138,0.03361785294117647,51306.344999999994,0,0.0
403139,0.7703803928571428,677602.485,7,1.0
403140,0.9310148695652174,7425005.13,0,0.0
403141,1.0169166875,1397994.975,0,0.0
403143,0.9674123066666667,3117384.045,0,0.0
403144,0.8975044067460318,12472627.59,3,0.0
403146,0.0,0.0,0,0.0
403151,0.0,0.0,0,0.0
403153,0.8307864571428571,12592668.42,0,0.0
403155,0.0,0.0,0,0.0
403156,0.17312004166666664,1075966.425,1,0.0
403157,0.4837551770833333,5941201.86,9,0.1111111111111111
403162,0.19173157058823528,2837164.365,0,0.0
403165,0.5037158336363636,2053616.76,0,0.0
403169,0.06565725694444445,799776.585,1,0.0
403170,0.6167798611111112,667011.645,0,0.0
403173,0.0388118339100346,487581.57,0,0.0
403177,0.93608,1209640.275,0,0.0
403179,0.0,0.0,0,0.0
403183,1.9421052631578948e-05,0.0,0,0.0
403186,0.0,0.0,0,0.0
403188,0.0,0.0,0,0.0
403195,0.05191757777777778,420532.38,0,0.0
403196,0.3188085046296296,4181451.12,0,0.0
403198,1.0033281111111112,769904.775,0,0.0
403201,0.11317059411764706,821636.37,0,0.0
403203,0.8672731944444444,1343002.14,0,0.0
403204,0.33351491666666666,703002.0599999999,0,0.0
403205,0.3095145703125,5136574.32,1,0.0
403206,0.7065030395833333,14009623.515,0,0.0
403207,0.45262762790697675,1666012.455,0,0.0
403225,0.0,0.0,0,0.0
403231,0.0,0.0,0,0.0
403234,0.89096741,6384187.485,0,0.0
403236,0.52992326,4950525.33,0,0.0
403238,0.03199165957446808,55974.555,0,0.0
403245,0.0,0.0,0,0.0
403246,0.0,0.0,0,0.0
403249,0.0,0.0,0,0.0
403255,0.0,0.0,0,0.0
403256,0.0,0.0,0,0.0
403257,0.0,0.0,0,0.0
403259,0.2852338141025641,688641.975,0,0.0
403260,0.0,0.0,0,0.0
403263,0.42953321428571434,2503885.14,0,0.0
403266,0.17762581059390048,2403091.5300000003,1,0.0
403270,0.24658252197802197,1936435.095,8,0.0
403271,0.8071587438271606,1261161.225,0,0.0
403279,0.0,0.0,0,0.0
403281,0.877419203125,14650026.75,0,0.0
403282,0.1286229521276596,1053039.825,0,0.0
403283,0.0,0.0,0,0.0
403286,0.0,0.0,0,0.0
403288,0.805273764084507,9777200.22,8,0.0
403289,0.9868049642857143,3571938.315,0,0.0
403296,1.0493094444444444,402238.08,0,0.0
403300,0.015714828947368423,146398.545,0,0.0
403303,0.20392201999999998,351257.04,0,0.0
403308,0.0,0.0,0,0.0
403312,0.7455988225,10762354.89,0,0.0
403316,0.0,0.0,0,0.0
403319,0.04,270000.0,0,0.0
403320,0.0,0.0,0,0.0
403322,0.753269611111111,652226.625,0,0.0
403324,0.535914205882353,3210125.85,0,0.0
403327,0.0,0.0,0,0.0
403331,0.0,0.0,0,0.0
403335,0.018339309027777778,226178.91,0,0.0
403336,0.11499398181818182,298928.115,0,0.0
403339,0.026781094736842103,112500.0,0,0.0
403340,5.5598958333333336e-05,0.0,1,0.0
403347,0.3281679505494506,5088369.6,0,0.0
403348,1.00821375,1575149.49,0,0.0
403349,0.6302994,12463640.775,0,0.0
403351,0.0507062467948718,681266.61,0,0.0
403355,0.10614397530864197,744976.35,8,0.0
403358,0.0050145,0.0,0,0.0
403359,0.3408060338541667,5598579.06,9,0.0
403361,0.5945586350762527,7721763.975,2,0.5
403365,0.0,0.0,0,0.0
403366,0.4084228111111111,3200323.86,0,0.0
403370,0.08003470542635659,437589.405,2,0.0
403372,0.0,0.0,0,0.0
403375,0.5497605585365855,4724558.505,16,1.0
403376,0.0,0.0,0,0.0
403378,0.16923632,2170299.96,0,0.0
403381,0.00712015,36000.0,0,0.0
403382,0.1803170205479452,2266757.1,0,0.0
403383,0.59442265,11044343.115,0,0.0
403385,0.025369115384615386,29594.25,0,0.0
403391,0.07052099649122806,432594.36,0,0.0
403393,0.19740060299625467,2291264.685,0,0.0
403397,0.0,0.0,0,0.0
403398,0.06908813714285714,1052089.155,0,0.0
403403,0.0,0.0,0,0.0
403407,0.0,0.0,0,0.0
403409,0.009190038647342995,40136.625,178,1.0
403410,0.0,0.0,0,0.0
403418,0.0,0.0,0,0.0
403420,0.16357380559440557,1951881.8399999999,0,0.0
403421,0.5728020625,4013704.755,0,0.0
403446,0.0,0.0,0,0.0
403503,0.28898967119565216,4588212.735,2,0.0
403506,0.7806669166666667,824686.515,0,0.0
403523,0.0,0.0,0,0.0
403524,0.0,0.0,0,0.0
403555,0.7379305238095238,330496.065,0,0.0
403559,0.45496764523809524,7386367.185,0,0.0
403560,0.9720418680555555,3771851.715,0,0.0
403565,0.0,0.0,0,0.0
403575,0.28165942,623684.4299999999,0,0.0
403582,0.05818184444444445,887532.03,55367,0.9999096934997381
403596,0.0,0.0,0,0.0
403597,0.14630665263157894,901500.345,0,0.0
403610,0.0,0.0,0,0.0
403627,0.0,0.0,0,0.0
403643,0.0,0.0,0,0.0
403652,0.06358987954545454,218099.78999999998,0,0.0
403654,0.0,0.0,0,0.0
403672,0.002972102150537634,23335.875,39,0.9487179487179487
403679,0.0,0.0,0,0.0
403683,0.3625548722222222,5619761.235,0,0.0
403696,0.0,0.0,0,0.0
403718,0.0,0.0,0,0.0
403737,0.0,0.0,0,0.0
403744,0.4174759583333333,3008299.23,1,0.0
403764,0.29816147849462366,2384649.495,0,0.0
403771,0.01556528644501279,265768.965,0,0.0
403772,0.3025845366666667,3757897.44,40,0.0
403773,0.7061393453089245,6949518.615,15,1.0
403778,0.67872995,1985630.355,0,0.0
403788,0.0,0.0,0,0.0
403795,0.17405140425531912,693406.53,0,0.0
403801,0.0,0.0,0,0.0
403829,0.0,0.0,0,0.0
403838,0.0,0.0,0,0.0
403850,0.0,0.0,0,0.0
403855,0.6248129885057472,9371239.245000001,0,0.0
403857,0.43796975,442907.01,0,0.0
403858,0.0,0.0,0,0.0
403860,0.34564239333333335,1861325.82,0,0.0
403862,0.0,0.0,0,0.0
403863,0.6278404791666666,9063683.1,18,0.0
403865,0.247030245,4276135.125,0,0.0
403866,0.0,0.0,0,0.0
403867,0.3669265625,509639.31,0,0.0
403874,0.3546089375,358924.23,0,0.0
403875,0.13275973333333332,1023173.0549999999,0,0.0
403878,0.9088708574712644,10527776.01,0,0.0
403880,0.0037769230769230766,2209.5,0,0.0
403881,0.0,0.0,0,0.0
403882,0.0,0.0,0,0.0
403886,0.0,0.0,0,0.0
403888,0.4775426,301414.995,0,0.0
403891,0.45844492280701754,5661111.465,5,0.0
403894,0.0,0.0,0,0.0
403895,0.010607203124999999,88048.485,0,0.0
403898,0.40991120052083335,6791236.245,3,0.0
403904,0.20534825,2124035.325,3,0.3333333333333333
403906,0.889160525,1560506.85,0,0.0
403907,0.4525659025,7755397.65,648,0.9953703703703703
403908,0.0,0.0,0,0.0
403911,0.8350725410958905,10593861.93,0,0.0
403915,0.0,0.0,0,0.0
403918,0.15613329166666667,1941913.305,0,0.0
403920,0.0,0.0,0,0.0
403925,0.18502309895833335,1521141.93,0,0.0
403926,0.0,0.0,0,0.0
403928,0.8042469607843138,1603855.665,0,0.0
403932,0.2247885666666667,571308.4349999999,0,0.0
403935,0.5432199375,6793747.425,0,0.0
403936,0.0,0.0,0,0.0
403937,0.10404816666666666,155315.7,0,0.0
403938,0.07402995833333333,916434.855,0,0.0
403942,0.06599871111111111,387767.385,0,0.0
403948,0.773976630319149,10372391.370000001,2,0.0
403949,0.9663565510204082,4864809.78,0,0.0
403950,0.0,0.0,0,0.0
403951,0.4906171236111111,2098261.575,28,1.0
403953,0.053812354166666666,335284.33499999996,0,0.0
403955,0.0,0.0,0,0.0
403956,0.0,0.0,0,0.0
403957,0.8714780000000001,1839566.745,0,0.0
403958,0.10807641489361702,1736259.9749999999,1,0.0
403960,0.09137584615384614,160364.61,0,0.0
403961,0.4441076415824916,7115404.185,0,0.0
403963,0.0,0.0,0,0.0
403965,0.1187839625,2078339.85,0,0.0
403967,0.008122690384615385,189342.0,0,0.0
403969,0.0,0.0,0,0.0
403970,0.10675413333333332,107787.42,26,1.0
403971,0.0,0.0,0,0.0
403974,0.41825812500000004,1304887.185,13,0.6153846153846154
403975,0.0,0.0,0,0.0
403977,0.49313718947368423,2035808.01,0,0.0
403978,0.0,0.0,0,0.0
403979,0.0,0.0,0,0.0
403980,0.41300070476190476,2353615.605,18,1.0
403981,0.0,0.0,0,0.0
403982,0.0,0.0,0,0.0
403985,0.0,0.0,0,0.0
403986,0.0,0.0,0,0.0
403990,0.43007237500000006,4386338.91,0,0.0
403992,0.0,0.0,0,0.0
403994,0.42951458918918917,3405113.46,2,0.0
403999,0.0,0.0,0,0.0
404001,0.6778355168776371,11350196.55,3,0.0
404002,0.3399105666666667,694561.095,7,1.0
404003,0.17328922727272728,329882.53500000003,0,0.0
404004,0.21374042424242426,2144282.58,0,0.0
404008,0.71622844140625,7837964.415,0,0.0
404009,0.624074664,6729087.78,0,0.0
404016,0.0,0.0,0,0.0
404022,0.6807591142857143,1050218.955,0,0.0
404027,0.08878015972222222,545912.055,1,0.0
404032,0.0,0.0,0,0.0
404033,0.2596223746606335,1846672.965,0,0.0
404035,1.0096747843137255,3090528.945,0,0.0
404047,0.0,0.0,0,0.0
404057,0.0,0.0,0,0.0
404059,0.13379714666666667,4345852.815,0,0.0
404060,0.6328411369047618,9204570.045,4,0.25
404066,0.0,0.0,0,0.0
404067,0.19447955555555557,304645.005,0,0.0
404069,0.0,0.0,0,0.0
404072,0.0,0.0,0,0.0
404073,0.0,0.0,0,0.0
404078,0.8173825555555556,1231970.4,0,0.0
404079,0.0,0.0,0,0.0
404080,0.0,0.0,0,0.0
404082,0.0,0.0,0,0.0
404083,0.4345368888888889,390648.87,0,0.0
404085,0.3433000168067227,1748152.8,0,0.0
404089,0.10806665953654189,2604783.2399999998,0,0.0
404092,0.25746063414634146,1291399.245,39,0.8205128205128205
404097,0.7347038253205128,1545642.27,0,0.0
404098,0.838178375,291296.655,0,0.0
404103,0.0,0.0,0,0.0
404107,0.06327585416666666,388090.98,1,0.0
404109,0.0,0.0,0,0.0
404111,0.0,0.0,0,0.0
404117,0.42086609523809526,574621.29,0,0.0
404119,0.509974,66391.2,0,0.0
404122,0.0,0.0,0,0.0
404129,0.9075523333333334,479831.535,0,0.0
404131,0.43594915384615385,260052.57,0,0.0
404139,0.06711351388888889,818450.415,9179,0.9998910556705524
404140,0.16875563554216869,2432510.865,0,0.0
404141,0.0,0.0,0,0.0
404146,0.3441066052631579,669483.72,0,0.0
404150,0.4926563405349794,8368287.3,0,0.0
404152,0.0790916507936508,110536.83,0,0.0
404154,0.0,0.0,0,0.0
404163,0.5905101648936171,4789460.5649999995,0,0.0
404171,0.0564493670886076,153668.25,1,1.0
404172,0.08198899166666666,422018.775,0,0.0
404178,0.9737470625,685747.89,0,0.0
404179,0.7647432545454546,1641234.6,0,0.0
404182,0.52809452,1726463.07,0,0.0
404186,0.0,0.0,0,0.0
404188,0.5008100570175439,6077420.28,0,0.0
404190,0.0,0.0,0,0.0
404191,0.9048142788461538,11244797.235,7,0.0
404192,0.0,0.0,0,0.0
404199,0.23256444593023257,4038813.18,0,0.0
404200,0.7978033853309745,7917281.325,0,0.0
404202,0.8615163456790124,5272018.29,0,0.0
404213,0.0,0.0,0,0.0
404217,0.0,0.0,0,0.0
404218,0.0,0.0,0,0.0
404219,0.6672140480769231,2987414.55,0,0.0
404220,0.0,0.0,0,0.0
404221,0.21325521874999998,2636301.825,2,0.0
404222,0.0,0.0,0,0.0
404232,0.0,0.0,0,0.0
404242,0.0,0.0,0,0.0
404245,0.0,0.0,0,0.0
404248,0.4692345238095238,796659.5700000001,0,0.0
404251,0.0,0.0,0,0.0
404252,0.6658905416666666,707177.79,0,0.0
404263,0.2952030752688172,3552690.285,2,0.0
404264,0.0,0.0,0,0.0
404265,0.6251261709677419,8532701.685,0,0.0
404267,0.36912317655677657,912756.78,7,1.0
404269,0.008122714285714287,2558.655,0,0.0
404291,0.0,0.0,0,0.0
404299,0.6744916,139243.815,0,0.0
404312,0.3036512246376812,1806575.895,0,0.0
404330,0.0,0.0,0,0.0
404341,0.0,0.0,0,0.0
404342,0.027160917647058823,146613.555,0,0.0
404344,0.0,0.0,0,0.0
404350,0.4685301062271062,5480499.375,7,0.0
404352,0.051104333333333335,763910.865,0,0.0
404353,0.0,0.0,0,0.0
404355,0.0,0.0,0,0.0
404360,0.0,0.0,0,0.0
404369,0.0,0.0,0,0.0
404379,0.0,0.0,0,0.0
404382,0.0,0.0,0,0.0
404383,0.12084616071428572,299799.54000000004,0,0.0
404384,0.0,0.0,0,0.0
404386,0.0,0.0,0,0.0
404393,0.15669921634615386,1388958.48,0,0.0
404395,0.0,0.0,0,0.0
404405,0.1789585855263158,1199259.135,0,0.0
404411,0.23272628857142855,3473962.1550000003,31386,1.0
404424,0.0,0.0,0,0.0
404428,0.0,0.0,0,0.0
404437,0.0,0.0,0,0.0
404439,0.0,0.0,0,0.0
404440,0.0,0.0,0,0.0
404448,0.41483996888888885,3971313.81,8,0.0
404457,0.32794374444444446,3699249.345,3,0.0
404460,0.1328557,1883933.955,0,0.0
404476,0.23169271126760563,1403781.3,2750,1.0
404486,0.0,0.0,0,0.0
404491,0.0,0.0,0,0.0
404498,0.44011171753246753,5813971.38,5,0.0
404507,0.53556144,9242453.385,0,0.0
404512,0.0,0.0,0,0.0
404518,0.07971760000000001,490237.56,0,0.0
404520,0.0,0.0,0,0.0
404527,0.0,0.0,0,0.0
404530,0.0,0.0,0,0.0
404535,0.23584693548387098,1894870.8,40469,1.0
404541,0.6144248947368421,2029937.2650000001,0,0.0
404543,0.24374472807017544,2347674.93,9,0.1111111111111111
404548,0.0,0.0,0,0.0
404569,0.0,0.0,0,0.0
404578,0.0,0.0,0,0.0
404615,0.5561221481481482,286149.555,0,0.0
404625,0.0,0.0,0,0.0
404627,0.29749304761904766,1872069.66,0,0.0
404630,0.02549006451612903,301880.835,1,0.0
404631,0.0,0.0,0,0.0
404649,0.0,0.0,0,0.0
404656,0.0,0.0,0,0.0
404660,0.0,0.0,0,0.0
404668,0.0,0.0,0,0.0
404673,0.0,0.0,0,0.0
404695,0.2184660057471264,3244527.945,2,0.0
404697,0.7861359486486487,10204185.959999999,8,1.0
404698,0.07616933191489361,779600.655,0,0.0
404702,0.9263631428571429,894721.725,0,0.0
404704,0.0,0.0,0,0.0
404706,0.08225102,174840.435,0,0.0
404708,0.004358013333333334,20088.27,0,0.0
404719,0.10183076279069768,936526.1849999999,2,0.0
404725,0.025385903743315508,213601.14,0,0.0
404726,0.7898936071428572,959424.075,0,0.0
404728,0.023756863636363635,12095.055,0,0.0
404732,0.006243916666666667,0.0,0,0.0
404734,0.8430455714285714,254945.92500000002,0,0.0
404737,0.0,0.0,0,0.0
404738,0.5318668958333334,8771840.01,2,1.0
404742,0.04106747368421053,248746.41,3,0.0
404744,0.7277949375,498425.175,0,0.0
404745,0.13829500781249998,780205.005,0,0.0
404746,0.0,0.0,0,0.0
404757,0.7767760123873874,1527935.445,0,0.0
404762,0.3466544778453136,3385659.24,0,0.0
404768,0.14837214814814814,172363.45500000002,0,0.0
404769,0.7516034285714286,1825701.705,0,0.0
404771,0.9018460416666667,2826633.69,0,0.0
404773,0.0,0.0,0,0.0
404780,0.44356335850340134,3645785.25,0,0.0
404781,0.0,0.0,0,0.0
404788,0.0,0.0,0,0.0
404792,0.575680375,599066.9099999999,0,0.0
404798,0.5954221180555556,3654650.205,74,0.0
404799,0.8667131166666667,2279227.095,0,0.0
404810,0.5268802951388889,1627092.99,0,0.0
404811,0.0,0.0,0,0.0
404813,0.9568934234234234,5502174.075,0,0.0
404815,0.7154094836323919,2989983.42,0,0.0
404823,0.9544509305555556,2981008.5300000003,0,0.0
404827,0.12239523076923077,629426.88,0,0.0
404830,0.8964078333333334,422201.025,0,0.0
404833,0.22620807142857144,137738.655,0,0.0
404835,0.025066333333333333,65382.075,0,0.0
404844,0.0,0.0,0,0.0
